Hash	Files	Lines Added	Lines Removed	Bugs Induced	Bugs Contributed	Bugs Fixed	Positive Sentiment	Negative Sentiment	Code Score
acb12ff17dcb83dee3925bb3c9bc656ce4431d45	1	2	2	0	0	1	1	-1	2.5
fa4ec0a0e3665987df4aace51a9b5f76aef0375a	2	88	5	0	0	1	1	-1	2.5
eebe7307b6c34410570416c990f08432402ae595	1	11	8	0	0	1	1	-1	2.5
eb1698c673fa69d2ca08b78511209f0caa13b055	2	29	8	0	0	1	1	-1	2.5
e99c18356627d379602447c9ada6e6d26694f8f5	2	16	1	0	0	1	1	-1	2.5
0af98fe7163a821710f8be0dbc11086d4acd8bf2	2	31	12	0	0	1	1	-1	2.5
7e4ebd562ac913b52fc6c3506c6c910e76870963	3	54	4	0	0	1	1	-1	2.5
b4be12d314649880356077dc6f733997d999b4cd	1	105	0	0	0	1	1	-1	2.5
f103b7819d45d1f06c8b2a8ba0bf1c8a1913014d	3	83	13	0	0	1	1	-1	2.5
03214978a3226be82db0ca6f32098313efb61714	1	4	2	0	0	1	1	-1	2.5
cae20e7613f3ae6443df52c3e3dfb6050622d7a5	1	1	0	0	0	1	1	-1	2.5
7694555886ac4a53a351f5a0d12443dd6443edd0	1	1	1	0	0	1	1	-1	2.5
d7066d19ee73a8a24dedd5e89a92bb0b5e2c1360	1	1	1	0	0	1	1	-3	2.5
02a5dc5341d5a7ce0fd884eb7549c46b998bc4f0	2	26	6	0	0	1	1	-1	2.5
d36acc1c81694fd204d1f3c0efcde278883e9b79	4	141	7	0	0	1	1	-2	2.5
9368197d256d2265512b16b360bd047735e3ee27	3	32	11	0	0	1	1	-1	2.5
7228af5bb1c4f9058bd35be50a7f9239f4345e04	2	8	8	0	0	1	1	-1	2.5
d5b716625cd128cd84ad82d618f02b516521cda5	2	68	3	0	0	1	1	-1	2.5
84f6eb075acb375c3800ad3ed58dfedac3f73495	2	11	1	0	0	1	1	-1	2.5
6affcc507a7987ec69a63ba5c495fd691cf04864	1	4	4	0	0	1	1	-1	2.5
dd59e8c11c25a3398af159d24aa58914a4cf340b	5	65	35	0	0	1	1	-2	2.5
af7c4bece24216fe47f10e83e3488ffdbb5f1565	3	45	1	0	0	1	1	-1	2.5
6c7339afb467e7b0a1fe849721e791dd4f654cf4	3	52	4	0	0	1	1	-1	2.5
a00166bfd58ac0e8fec1ae2b0733f12d11f75d7f	3	115	3	0	0	1	1	-1	2.5
92cb872a6c63f541edb7fe2b951d7d35b5548976	11	73	58	0	0	1	1	-2	2.5
10a52c102b4c95e8c2827ff81a15d9be238cc530	1	38	4	0	0	1	1	-1	2.5
d051dc307ceec7e963960ca46d79804cb62f964d	2	7	21	0	0	1	1	-1	2.5
ec13ac9b67619bbe23880d40dd788b30dcd86ca0	3	6	3	0	0	1	1	-1	2.5
d02c7563588aa534629e05b873946680953dbfdc	2	23	1	0	0	1	1	-1	2.5
0dd7009a0abdc035bcba3a2180509a0dd5cbbf0e	2	31	1	0	0	1	1	-1	2.5
17c4c358138deb3fd00f39f7489febbfb4f820e2	2	18	1	0	0	1	1	-1	2.5
3b4ac78ca63abe83c4b22eab4debc764dc67a707	1	11	0	0	0	1	1	-1	2.5
23d5cf97cf4325eb7a0f1f10f7e852bdda5c8b63	1	4	1	0	0	1	1	-1	2.5
a0da4a8fd0e867a611a0686c8c3dd4a77302fc9e	1	3	3	0	0	1	1	-1	2.5
b0eee6d655502fa4ee1ccdf2456d005c7cfc3470	7	468	78	0	0	1	1	-1	2.5
75e356501813f878487c5aab392b545ccd1ddaf9	4	34	7	0	0	1	1	-3	2.5
f10d9f95fc6346858c1204e65b737743f8924597	8	31	600	0	0	1	1	-2	2.5
b39ff9938a29b34bd6fb881722c978e0f886854d	3	26	3	0	0	1	1	-1	2.5
548d9969ccc52e1097d08598cd98f46f38201750	1	2	3	0	0	1	1	-1	2.5
71c5fa5bbb27566aee36604ed562aca547f3c5a6	1	2	3	0	0	1	1	-1	2.5
45cf21d2e65252eb0c86e0573b1a22eb78f90c5a	2	3	3	0	0	1	1	-1	2.5
06712954c2950c64063be536cd5fa92493002935	5	19	6	0	0	1	1	-1	2.5
3295aec18e5139e8d67c1e6a3d8fb383c2f2ef0b	1	6	4	0	0	1	1	-1	2.5
12cd1593679eefcc73680abfd3a289fee805f5e9	2	30	0	0	0	1	1	-1	2.5
815c24321579f544ec2156e91d2d9f17e46aad99	2	12	2	0	0	1	1	-1	2.5
598568a21fd196a08f9f7eae0a2483b5c2cb5dc4	4	12	38	0	0	1	1	-2	2.5
118fe330a2185f44d30cbde10b528844be8a0080	1	1	1	0	0	1	1	-1	2.5
f1c65de9f05ff0ba5c5192981934446128ee8403	2	3	2	0	0	1	1	-1	2.5
41fc5e8622d2c1e43ffa9c7f48fdbcfbe492c19c	4	43	27	0	0	1	1	-2	2.5
2c37b1d1ba5fbfcba6c82e58dcff14b382fc80cb	4	42	0	0	0	1	1	-1	2.5
4213391a570853b450afe41deb345f478bb8a4e4	1	69	4	0	0	1	1	-1	2.5
744be9d1da7b33568f5314130a9ffbd562271e16	2	6	4	0	0	1	1	-1	2.5
99f8b3f8669ee5c180b6c30226cf3850d6adad94	3	51	4	0	0	1	1	-1	2.5
0ca5ff7b4044ce168c32ffe5a2b51b93c69275b4	3	60	5	0	0	1	1	-1	2.5
55aa46e66d2ab5c0cbea496ff98952957fb34191	2	60	8	0	0	1	1	-1	2.5
be1e2bea7e647146920b1f6649687a6b1cca94ed	2	34	1	0	0	1	1	-1	2.5
5c58f82c0d1ddb5e5ddf6cb753748328f966b141	2	36	5	0	0	1	1	-1	2.5
3f9550468f49fc12cd3abcdc1e650ef982e2318a	1	1	1	0	0	1	1	-1	2.5
85974f3ec5f22522861fe504e36dcd93e185c2dd	3	37	13	0	0	1	1	-1	2.5
5f83800963c4eb084f582f9bbd7b7defee168251	1	7	2	0	0	1	1	-1	2.5
d95d16209a8cbe1e7fc2933b2ece061fb4cb3f34	1	4	1	0	0	1	1	-1	2.5
85bfd2ae45d9ac0702851758f35b969eb0913bdf	2	35	20	0	0	1	1	-1	2.5
eb82dd44ac778de68ff7314543742f34d87c7d8c	3	12	3	0	0	1	1	-1	2.5
c87676decd7fef7829961944fc30b0581236f5a6	2	2	2	0	0	1	1	-1	2.5
5869e4178fe09a8d6e8b0e2e4ba09e5a7b9715c4	1	14	2	0	0	1	1	-1	2.5
2472b1d8fc306e02c2470ea2185da43776aa1ec5	2	19	2	0	0	1	1	-1	2.5
bb2f8b1bc2471f5b0cf8423bde295ae5813aae99	1	1	1	0	0	1	1	-1	2.5
849942fc8f28faccfe7a14f64aa895796df514b6	1	2	1	0	0	1	1	-1	2.5
ac62af3cc18ba66efd4ae4d81fbfeeff28dec9e3	1	1	0	0	0	1	1	-1	2.5
783e9195ccc4f460a3369e8c077e5ce078b1e1be	1	1	1	0	0	1	1	-1	2.5
2b9fbcdefaadd2bb62f6d1e35d1790a047f4207f	1	4	6	0	0	1	1	-1	2.5
a035c8f8d38a16b54b8b9d29d6b5de205bb872f7	1	1	0	0	0	1	1	-1	2.5
d30e2ab9b1c5117cc79beb8868ca7be7e7506dcf	1	54	8	0	0	1	1	-1	2.5
766a78fd5473c1d0a86b2960ec596150e712ea36	1	13	1	0	0	1	1	-1	2.5
f9234b0498a8fef7bb2d91c65f6d2d5adbaa9378	2	16	7	0	0	1	1	-1	2.5
b4bd4fee5f8fb2431cf4e3d26215ada5ea2674f3	1	10	1	0	0	1	1	-1	2.5
df430327c7ad21538662a1c2529c1e1ae57aa2e4	1	6	0	0	0	1	1	-1	2.5
6ecc65978a350841fddf63bcdb024c0eb1797f28	1	23	19	0	0	1	1	-1	2.5
dca6c9a219f8215ff046f1176073c968f472a037	2	10	2	0	0	1	1	-1	2.5
199cdb071be9d4ca44cb8d8e8f5e9c5685e96d26	1	4	5	0	0	1	1	-1	2.5
91bae299a37af13e7f5aa1f1c1d474ff85520af6	1	13	1	0	0	1	1	-1	2.5
1b2035e253ad583d66702d4bc91f0d3436010a43	2	18	10	0	0	1	1	-1	2.5
a862578a5bc4b0e25cdc9125877a3e7da6b621fd	1	3	1	0	0	1	1	-1	2.5
883f77b97b8fd80e4f9c6e2d81294e88f33c94d9	2	34	8	0	0	1	1	-1	2.5
426a968660843f86a7e9e50e69640c66c75bd1e0	2	22	1	0	0	1	1	-1	2.5
02e5ee887445656a08e7095679893c6a7d4b58d0	1	9	0	0	0	1	1	-1	2.5
5501de6a600397a89b3be7a8268ceefb23fe1515	1	1	1	0	0	1	1	-1	2.5
22ca90e7f5a2ad070321bfb0897d1dc9f2e92b0e	1	3	1	0	0	1	1	-1	2.5
5fed787ceadcfe84fb0f5620b216e73208e3d411	3	19	7	0	0	1	1	-1	2.5
b0e3c3de47877d83595872a4886d14ce160084c8	1	5	2	0	0	1	1	-1	2.5
92d08fccff5600fb3a304a8c4e5caeb7d8b29570	3	9	2	0	0	1	1	-1	2.5
4b7d780dfe0d60a378ce5f9262aed8baf6bac0aa	1	6	0	0	0	1	1	-1	2.5
1dabc681b5e898ba03965a4d588381c850fd4c3d	1	1	1	0	0	1	1	-1	2.5
3c111982f656cf0493b4b2704597017d507670da	1	2	0	0	0	1	1	-1	2.5
52a64c19499b05ecd21b412492074643d3636d0c	1	2	2	0	0	1	1	-1	2.5
1904396993dac9dd66e6bf9cf24df35c3407ff7b	1	43	34	0	0	1	1	-1	2.5
e2b8e30aefc781e74953e5fc2fc0dfa66a5d26d3	2	23	2	0	0	1	1	-1	2.5
564c232fbcfa25f45eb528aebd6c532967171763	1	22	10	0	0	1	1	-1	2.5
4816ff2ec5a1f9522d129d483bd49914f81f331c	1	23	15	0	0	1	1	-1	2.5
ef40dacd6cc91a331d8edf8bcb7d9a720d3b721d	2	16	1	0	0	1	1	-1	2.5
46339e1043244a63dc855c3f66473f7329f16671	1	14	1	0	0	1	1	-1	2.5
2823fd5fd861af9c55e7f7b9dcb543b67fdb4bea	3	5	5	0	0	1	1	-1	2.5
9d01903e5c37159138f5e6f7591a7385794e50f4	1	7	0	0	0	1	1	-1	2.5
904343394a04195ce3fa8ebee35c202e8feef42f	1	1	1	0	0	1	1	-1	2.5
67cc565c1bb92291f4ebc86b7c175ca66321a986	1	1	1	0	0	1	1	-1	2.5
ca99a8f713ac22e0e227760bb88dea5c9cd7ec01	1	5	1	0	0	1	1	-1	2.5
312ca05bc7b89dc7a2cff9ded0568e1924dd8b94	1	4	0	0	0	1	1	-1	2.5
7f572c15fc81bcaa51589cb932e0a4f627787c59	1	4	1	0	0	1	1	-1	2.5
c5ee60142b676e432b0771e9f409f30d869969c3	1	4	1	0	0	1	1	-1	2.5
aef102cb727fe65305a5f66fc5949096c9a5b473	1	1	1	0	0	1	1	-1	2.5
da8afbc2b9525d99efc44ab8edbd16253828d641	1	14	8	0	0	1	1	-1	2.5
f74d573328f1a2e8a0afc218e3141197f71dfa92	1	5	1	0	0	1	1	-1	2.5
4fbe7fccee3c57ff2e3073250b61cb17df3205ca	2	2	2	0	0	1	1	-1	2.5
578b60a41b2c20a84a15a97d12a857bd10f1d0d3	1	1	1	0	0	1	1	-1	2.5
accab15c1a8fdbcb68710a2c4f43620eaab82b96	2	10	0	0	0	1	1	-1	2.5
2c6bf3ad55ac3f5471434899e8ee0916f6606e76	1	2	2	0	0	1	1	-1	2.5
2472685f7c0a57898fff97c38c64088cafa38970	1	1	1	0	0	1	1	-1	2.5
2a5786f21b18d58a18d59b0962152b7de801399c	1	2	1	0	0	1	1	-1	2.5
08d4da203037c41e6c067f56400080ec4f93122d	1	1	1	0	0	1	1	-1	2.5
ff4beb2c78390ae15a6305e92880d4357fc44988	1	3	1	0	0	1	1	-3	2.5
4b2b1523b9114dc6ccc0aee558a7818b0f9affb3	1	1	3	0	0	1	1	-1	2.5
4afa96dcb049618502e0731488e759ca2fa3044a	1	1	0	0	0	1	1	-1	2.5
62734aed0995106c962d13b77ee00417fd490939	1	3	0	0	0	1	1	-1	2.5
a5ac77ebb6c935f589d297df5aeb090d8fdcee72	7	27	17	0	0	1	1	-1	2.5
782ef0cc6fb4f66b7b85af709ffd1bcc62272120	1	1	1	0	0	1	1	-1	2.5
95fdd493485f262648346ef8be42786f4579fe43	1	10	1	0	0	1	1	-1	2.5
260004eb105dbf94f32a811db6b7d237313765b9	2	11	0	0	0	1	1	-1	2.5
6276c7402ea0d4c3dff30a44474aa4b38f2eed63	1	8	0	0	0	1	1	-3	2.5
965f31ed98c35aa1a30e98c807ad6bdbd87f5395	1	3	1	0	0	1	1	-1	2.5
8093f904c4c9f4e9215012ad50d063f43eed41d9	1	1	1	0	0	1	1	-1	2.5
c914c034fa13b1c6d51a000f8fdc91647987f7ed	1	12	0	0	0	1	1	-2	2.5
a1e70fa37295b915723d7034178b597a63f0b575	1	1	1	0	0	1	1	-1	2.5
e53bbec6c1a576e70ac75a1d71dc6325069ad4d8	1	2	5	0	0	1	1	-1	2.5
4969c7b15d4d6b61eb8a7d6724a101b8da1a7f5f	1	9	1	0	0	1	1	-1	2.5
663104dc70176adda818a6f1244f36f18b22e6ad	4	15	5	0	0	1	1	-1	2.5
7f2d4faf37c2a7eb2c7573ec40386e5808fd002e	1	1	1	0	0	1	1	-1	2.5
1ab6934a2d991176b4c2385fd93cc5427af9395e	1	1	1	0	0	1	1	-1	2.5
9ecc4a9a7a6f7794381e4e2ed34d077ce584fa32	8	116	21	0	0	1	1	-1	2.5
5843ae03d31ee59782b966cd6e162f12bf322340	2	49	15	0	0	1	1	-1	2.5
402da21baea77234bc2f5d14b7b8128f9acb5611	1	7	5	0	0	1	1	-1	2.5
841e36e4bef04475d3afb3b601b23360c54ed1e6	2	22	1	0	0	1	1	-1	2.5
8d8493a9d7be24a7aecc32a084197f05223d9540	1	11	3	0	0	1	1	-1	2.5
1de091b92af3922e02becef404822e767f5f22c0	1	2	2	0	0	1	2	-1	2.5
5bbf6acc587035947f6ca5490c6fbe0111dd9f7c	1	8	0	0	0	1	1	-2	2.5
4ec421c2e9a3cfec4d329883eff9666a0fe1b42d	1	5	5	0	0	1	1	-1	2.5
0ee10d77e1a784cdb37416c8633478850ad05c44	2	11	8	0	0	1	1	-1	2.5
25ae432f206bf9cfb8d6aac817990c50fbdf1174	1	4	1	0	0	1	1	-1	2.5
2592e07728b79c417387e2c97aca71c8b61da279	1	5	3	0	0	1	1	-1	2.5
43a502d977acbfb338ed270539517dc2f4a5b907	1	3	0	0	0	1	1	-1	2.5
9b2083972ffa2acd9bf0cda40da0ac5cf1fcd5b0	2	19	5	0	0	1	1	-1	2.5
01a47af8b699ca7cb07a240446e8ed5aaca7aceb	1	3	7	0	0	1	1	-1	2.5
a43c011a8c154bd978aea0fa223297e22f4259de	1	5	0	0	0	1	1	-1	2.5
967a83eb0b1873f2ee3685f1155f876e24a44e7e	1	7	2	0	0	1	1	-1	2.5
91b99483a895f899e93c815eba61d4752c363668	1	4	4	0	0	1	1	-1	2.5
58545a5a7384bc8e2b7c88b441cb43c4b2d79abb	1	1	1	0	0	1	1	-1	2.5
9461a882d53ea13402d8059c00e9d7f7e1e1e3c8	1	8	0	0	0	1	1	-1	2.5
a662a6514d7065063210fd30b2965c175789c41f	1	1	1	0	0	1	1	-1	2.5
82c37f6e91316ea47b3dc6f6ab56ca6e98a5f664	1	6	0	0	0	1	1	-1	2.5
a6b889b561093a28e356ee6727fbdd738df6e4a8	1	6	1	0	0	1	1	-2	2.5
be9a29007ee24b003bb28be65acb07701dbcb4d5	1	4	3	0	0	1	1	-1	2.5
e65f8880e4631f7efaa17fce474dc692c94b19c6	1	2	1	0	0	1	1	-1	2.5
c0be89f6821023c7f69b0610e656cefae555665b	1	10	0	0	0	1	1	-1	2.5
732bca61e05ccf01f89b3756f4422135ce53ece6	1	23	5	0	0	1	1	-1	2.5
3df134061564e19886a3ee357f4f50e04d438948	2	3	3	0	0	1	1	-1	2.5
f68aa5b7a46bb2a736c7bc8bd4a85e427a92d9fc	1	6	7	0	0	1	1	-1	2.5
96174ecdf13064bcd5a4426dec6c5923fd1fde84	5	16529	54	0	0	1	3	-1	2.5
a85572daaec0569f2ec1d441f7ebe2ba513cebba	1	13	10	0	0	1	1	-1	2.5
55a287b9ad8a5cdf358ba76aaeefa714b9f47af4	3	22	2	0	0	1	1	-1	2.5
3edde0268336c01806614c86dc891295b78c56ed	1	2	1	0	0	1	1	-1	2.5
1910deec90ec7841b74e9c17dfd5121d4d44757c	1	1	1	0	0	1	1	-1	2.5
a44b31ddbd8beb8d8bf863190f9eb0cf720228fc	1	1	1	0	0	1	1	-2	2.5
5f1a706201b4d8507dd56e65c65963213d178c60	1	9	2	0	0	1	3	-1	2.5
3aca8358062b8b0961fe0fc53429d29e88c03fee	1	9	0	0	0	1	1	-1	2.5
2e1a115243f22ea3438916f47aed48f5e490e684	1	25	27	0	0	1	1	-1	2.5
2c5d33cb796d56a7e3606311af337ccbfe450b14	5	140	19	0	0	1	1	-1	2.5
ea65aad5c2a324798871557fa8eb4b644f5aec2e	1	3	1	0	0	1	1	-1	2.5
d63b7025c40207b18c6544674bd785cfc8b8631f	2	6	2	0	0	1	1	-1	2.5
8a4b77e4b90a2bd9cc66c54aa03c5a47c86f25e2	1	9	0	0	0	1	1	-1	2.5
7209e99438e15b7844192c84821f915c98c08f58	1	16	1	0	0	1	2	-1	2.5
0e7169603463004beb84c8e4adf72215a4003a89	1	6	2	0	0	1	1	-1	2.5
910b3dae95e0746ae8518eea07a7ae1fb6e7a819	3	7	2	0	0	1	1	-1	2.5
3b2ffa3ebfe52be5c0a4574df75022b8d57e8ed3	1	14	0	0	0	1	1	-1	2.5
d1e5182170d97fb2063922c37e96599cbd0cd7a4	1	9	3	0	0	1	1	-1	2.5
82a594f49634734b2ab1d885f96f5d9682f4ddcd	5	46	5	0	0	1	1	-1	2.5
38953b88698e9ec784a399dbb7af9dd1eae0507e	2	19	5	0	0	1	1	-3	2.5
704343f57e01eaca2076a60083348d01af7a6050	6	253	16	0	0	1	2	-3	2.5
32913046e2e0ab1fa4d93b619401d1594d2500b5	1	3	1	0	0	1	1	-1	2.5
a438aed630e331b42076607e288405fcd0c33c32	1	0	3	0	0	1	1	-1	2.5
aef641827cc526be8786287520fd143c8b1f9a9f	4	19	4	0	0	1	1	-1	2.5
512841a9556bd989c8cf326f41ccedcf0c28b899	1	12	0	0	0	1	1	-3	2.5
b2a1d808b05948de98e08b95a4c1e41479c02622	1	6	2	0	0	1	1	-1	2.5
22188600b41d97990bcb77ce3bc477ff0ffe82b1	1	1	1	0	0	1	1	-1	2.5
cefc36448c4922266e6ce2615c563fade23a5ba4	1	1038	965	0	0	1	1	-1	2.5
46a6e11616c591222c712512341af410734f3216	2	10	2	0	0	1	1	-1	2.5
ae6a7981f0acff3728b1f014a3cb2d0ee5c56856	1	1	0	0	0	1	1	-1	2.5
8896a3af36b930c1b29f99b9800358558fad85b2	1	1	1	0	0	1	1	-1	2.5
7af77ee70a60f01fe0e40e028f7c2d1f65835ca8	4	35	4	0	0	1	1	-1	2.5
f34e35e245be26071c98b9c9d925c68eade32c3c	2	24	0	0	0	1	1	-1	2.5
1a5a10f99b3bc2f5d1864c7dc88948f213285755	1	3	0	0	0	1	1	-2	2.5
dcf7c9ebe3b82a8dee0c668c30ea0d0732a5af01	4	4	4	0	0	1	1	-1	2.5
68669be9e75f6536846b984b837b07aeba7bb9d3	1	7	0	0	0	1	1	-1	2.5
c3c57c798d3f7ab6bb1dab58d3677841f021a208	1	7	2	0	0	1	2	-2	2.5
4d5c1cdde4faef2661a66fab51f60be577603493	2	5	1	0	0	1	1	-1	2.5
3bf9d42287e4cf85aa3969b14f315e283b3feb4a	1	1	1	0	0	1	1	-2	2.5
5746cdfc7a124cef2a61ae22eed723410f0c8579	1	12	2	0	0	1	1	-3	2.5
b37f6f1479eb2c1eaabf4d689b461752c1203286	1	8	0	0	0	1	1	-1	2.5
d6f7c8f947a70a9486212110390490643367fc51	1	59	1	0	0	1	1	-1	2.5
acf79efc8e178bac0e3d16b80226be4ec19501e6	1	48	1	0	0	1	1	-1	2.5
c41c278bc45ecfc940d85441f2bdc1362ca38bb3	1	11	4	0	0	1	1	-1	2.5
9cf38c5ad016dbaf9ea1ff786f7e0ca7c53ae7cd	1	3	1	0	0	1	1	-1	2.5
6858e9340fc046b0d4538d84d404b0241be64f78	1	37	27	0	0	1	1	-1	2.5
086410ec0e8df5ac155ca1e1da0acef97c0764c7	1	11	0	0	0	1	1	-1	2.5
b6a499b879a3e6d48436c7ec4053d7b33ed74685	1	3	1	0	0	1	1	-1	2.5
fd43c36120d5fe6fd8734b1ad8d059ad84bf30d1	1	6	6	0	0	1	1	-1	2.5
769aa6ec829e9fb79b40c11710699f850a0f9e86	1	44	0	0	0	1	1	-1	2.5
4ca5ac219388a12f947db443454085c2ab7ec3f0	1	15	1	0	0	1	1	-1	2.5
814cd5ba4bbe19cfca4e545aa445b833bbacd7cd	1	12	8	0	0	1	1	-1	2.5
f347a6dd0047a11c99d6f97b6810f0875dde1d0f	1	5	0	0	0	1	1	-1	2.5
12fa365b320084ab6aefc9e859ef26b1371d753d	1	4	1	0	0	1	1	-1	2.5
92044bb090b497344ee4a3e64c0b6dce04d15e88	2	32	2	0	0	1	1	-2	2.5
067987b3da6b86b8014488381f8de8772e856dae	2	8	2	0	0	1	1	-1	2.5
760436d4e4ce1a0789026931d104ab50e9fbfbfe	2	25	5	0	0	1	1	-2	2.5
b2f13179f53888156a6b03df8b2800461fb80be6	4	34	3	0	0	1	1	-1	2.5
983d0f6c56d7f0079f9471e7edebcae171d8aa51	3	56	3	0	0	1	1	-1	2.5
1f405b0e220bb127c9c5fef52d88c7b29fa62f01	2	35	0	0	0	1	1	-1	2.5
005242bf9223e7ebdbbd7d21aaab98c51e8dc053	3	44	2	0	0	1	1	-1	2.5
5a6ddd4fa632a25ad172183e9e4ae95ec579d1ab	2	45	3	0	0	1	1	-1	2.5
5dd7b2fe84147cca1dc980c163bd9b075a15e669	1	1	1	0	0	1	1	-1	2.5
f9d2bb7f621d494b1aa5ff402910d78d3dfa5f7d	1	12	0	0	0	1	1	-1	2.5
b249c2b48521513a60df2d8486bf3e4a0abc1524	4	36	4	0	0	1	1	-1	2.5
610e3b537c05c4a8c60b5f0fdf2ddc57c8d6e317	1	1	2	0	0	1	1	-1	2.5
c483f1196a292f0fd95ba6620852c8b8925efe13	1	1	1	0	0	1	1	-2	2.5
a53a218aa32d6bba72ad7c49fc08532edad7299b	1	1	1	0	0	1	1	-1	2.5
885f61061fa8a9ad394547608450e30e4e3eecbe	2	12	1	0	0	1	1	-1	2.5
79ffdb42d433a352a49cf7802973ad502538ba65	1	3	3	0	0	1	1	-1	2.5
8a0e1612748a9d77f912155964f37c5fe1a394d7	1	2	2	0	0	1	1	-1	2.5
922cfb857f0a6db62a1ff0805d6262f5e80f86b9	1	3	0	0	0	1	1	-2	2.5
ec2a8e6ac09197214bdc3d15648894544f094975	1	4	0	0	0	1	1	-1	2.5
41426c32d78c2e47fbe5800e21a428619df70a49	4	11	10	0	0	1	1	-1	2.5
385e53c4abf16f58fc1f707be32ca4e25bf38449	1	54	0	0	0	1	1	-1	2.5
ae710c8119a1a358d868417f18951e9a9668da36	2	17	5	0	0	1	1	-1	2.5
ce015a9c85c0c88e601d0fe513ec9994603b5f36	4	21	7	0	0	1	1	-1	2.5
3cef8497b7ef18558030284adca4f09d6d9c0cf6	1	7	1	0	0	1	1	-1	2.5
ffc5884a174255a762f5c4cffec8656172224a04	6	26	7	0	0	1	1	-1	2.5
7baeec3636850536a224c427054f8bc2e14b5819	3	16	2	0	0	1	1	-1	2.5
6508275d66437b014af2f1c5e3e99a6a72621da9	3	40	10	0	0	1	1	-1	2.5
01e9631a1112de5e86ef99842b9d73ee53863c45	1	12	14	0	0	1	1	-1	2.5
085c015b4cf090d7133cc1e726d59d74fced4061	1	13	2	0	0	1	1	-1	2.5
16709852a918fe0f3f53d3c6c4963ddfdff44024	3	21	25	0	0	1	1	-1	2.5
cd948cf64382a68f47d207062b62223cba9dbeb0	1	7	2	0	0	1	1	-1	2.5
4cad0b1f29386de28fb53539ba02541a8fdf0dc8	6	30	13	0	0	1	1	-1	2.5
a27fd88c5d1e881f886e86e6e56cbe41495fac7d	2	44	4	0	0	1	1	-1	2.5
2f9c983cb67a9a4600c13b2c6eb88ab32aac49d0	1	3	1	0	0	1	1	-1	2.5
dd0a559666bdb861efc4727dc002dc8d291a403f	1	5	0	0	0	1	1	-1	2.5
044c4ad122652f98d82417abefc8b9598130e841	7	88	25	0	0	1	1	-1	2.5
f061322cd91edd6f153daac800c7c9362a95252d	1	1	1	0	0	1	1	-3	2.5
a1e4f83c8140b9a365ddad9b1ffe20cc1f52b245	1	1	1	0	0	1	1	-1	2.5
5739219b7ea2d1e8aadf3b2b63029f38ae6bf9ec	1	1	1	0	0	1	1	-3	2.5
c210a6d2d844f567e58ef87212639d15ebeb5f30	2	4	4	0	0	1	1	-1	2.5
695b4ba8a3d7390f1bbe2d52a224b709e978470a	2	19	3	0	0	1	1	-1	2.5
281487de8761ec198e921a377ca8a39963216ed7	7	79	3	0	0	1	1	-1	2.5
695a35191d22a12f47906922ec709705faf48647	1	4	0	0	0	1	1	-1	2.5
f57b06cebfdcf03ec89cc491143dc563fd91dfe6	2	5	3	0	0	1	1	-1	2.5
6d15fb33bf6673012b767fc0c9afc5e899090412	1	1	1	0	0	1	1	-1	2.5
1396fd5541597bc031736ce671257b7efa5eafee	1	1	1	0	0	1	1	-1	2.5
978ddf3bd2d144025fe2a092111ceece120fc824	3	22	26	0	0	1	1	-1	2.5
9b19ec692dffa738eee6edef2bbfd68675fd9085	1	2	1	0	0	1	1	-1	2.5
6ee24ace94753e117e0a2f6933e009c9d057ac8e	2	12	0	0	0	1	1	-1	2.5
81c16190bbc6e9ee9e9ad32ba9814c0c78fec7b5	2	10	9	0	0	1	1	-1	2.5
8929990889b45a19e1f60c103dcbb17ad91bfc28	3	10	0	0	0	1	1	-1	2.5
583b3d3789f26cd7e90673d9d8c9ff1564ca54e0	1	18	4	0	0	1	1	-1	2.5
6e8b814140ded2b865d9c6233b81a43b424cd3ac	1	15	1	0	0	1	1	-1	2.5
543fe070a6af952b118253df7a7c1dd1d7739f92	1	2	1	0	0	1	1	-1	2.5
1752b39bb1b27fe08af9c67f2a02f02b37021491	1	3	0	0	0	1	1	-1	2.5
729e54c6c76cd6c89c60b623c6ea24b5b263d654	1	9	5	0	0	1	1	-1	2.5
51b86c90458d747637d944353bea257af4d5ec9d	3	83	5	0	0	1	1	-2	2.5
481fd5ab2eee2277d6c6f535eb4c1fbc4b155a5c	2	35	1	0	0	1	1	-1	2.5
6ea426678b8e715479654e33177537d496fa2b4e	1	1	1	0	0	1	1	-1	2.5
ff345824198d9f22fc343fae3104d1df50ac303f	1	6	3	0	0	1	1	-1	2.5
cf3aa1d90917f816da9c68bf305c21549a7c495a	1	6	1	0	0	1	1	-1	2.5
722d24edba345b53474510df2273733f3addbbf8	4	52	34	0	0	1	1	-1	2.5
e2e3ac2e0524dee9eb506d8ce4fd9a914be64e65	2	68	44	0	0	1	1	-1	2.5
b1fe504b7d35d192c01f69f79daf554348128dec	2	31	0	0	0	1	1	-1	2.5
4a2aed891c0f8f7b55d191d451155d36882b8d9c	1	1	1	0	0	1	1	-1	2.5
81ba9354522a18f5c3d55fdf5cba89415abb538b	5	54	8	0	0	1	1	-1	2.5
5b28310d28706bb59bdd67f2a17eb8b697deed5b	2	63	20	0	0	1	1	-1	2.5
f5e60d5cdab741b5daefcb9965ffb43e43685012	1	3	4	0	0	1	1	-1	2.5
89c18838a1c7b78fe7b3985b1c5bf7b4a83bfdc1	1	3	1	0	0	1	1	-1	2.5
